timestamp,Aesthetics,Agnosticism,Analytic philosophy,Anarchism,Anarchy,Animism,Asceticism,Atheism,Authoritarianism,Baptism,Baptists,Behaviorism,Capitalism,Categorical imperative,Communism,Confucianism,Consequentialism,Conservatism,Continental philosophy,Critical theory,Cynicism (philosophy),Deconstruction,Deism,Determinism,Dialectic,Dialectical materialism,Ecumenism,Egalitarianism,Empiricism,Epistemology,Ethics,Existentialism,Fascism,Fatalism,Feminist philosophy,Free will,Fundamentalism,Gnosticism,Hedonism,Henotheism,Hermeticism,Historical materialism,Holism,Idealism,Individualism,Jainism,Juche,Kabbalah,Leninism,Liberalism,Libertarianism,Logic,Logical positivism,Luddite,Manichaeism,Maoism,Marxism,Materialism,Medieval philosophy,Metaphysics,Monism,Mysticism,Nazism,Neoliberalism,Neoplatonism,New Age,Nihilism,Ontology,Paganism,Pantheism,Personalism,Phenomenology (philosophy),Philosophical realism,Philosophy of language,Philosophy of law,Philosophy of mind,Philosophy of religion,Philosophy of science,Platonism,Political philosophy,Populism,Positivism,Post-structuralism,Rastafari,Rationalism,Reductionism,Relativism,Romanticism,Satanism,Scholasticism,Scientism,Shamanism,Sikhism,Socialism,Socrates,Stoicism,Structuralism,Taoism,Teleology,Theism,Theology,Thomism,Transhumanism,Utilitarianism,Vienna Circle,Vitalism,Zen,Zoroastrianism
2019031500,1749.0,3317.0,561.0,2721.0,1108.0,1446.0,1422.0,2702.0,1505.0,1474.0,1549.0,1356.0,4709.0,1324.0,7963.0,2459.0,1062.0,2294.0,469.0,1318.0,857.0,1049.0,1703.0,1053.0,1862.0,936.0,611.0,1587.0,1206.0,2968.0,2573.0,3893.0,16508.0,544.0,81.0,1210.0,835.0,2832.0,2196.0,364.0,1510.0,1043.0,536.0,1086.0,1276.0,5553.0,773.0,2531.0,756.0,4226.0,3693.0,1462.0,446.0,1084.0,1372.0,1105.0,4530.0,945.0,332.0,2514.0,786.0,1286.0,5040.0,3137.0,848.0,1297.0,4166.0,2586.0,2810.0,1741.0,87.0,1137.0,316.0,427.0,174.0,628.0,252.0,800.0,443.0,973.0,1922.0,1282.0,1057.0,3531.0,904.0,689.0,521.0,3958.0,3184.0,588.0,336.0,1730.0,5117.0,7920.0,5563.0,3211.0,1182.0,3370.0,693.0,769.0,1170.0,234.0,1215.0,2761.0,170.0,376.0,1777.0,7589.0
2019031600,1706.0,3402.0,544.0,2958.0,978.0,1299.0,1435.0,2752.0,1357.0,1449.0,1661.0,1205.0,3464.0,977.0,6435.0,2004.0,844.0,2314.0,418.0,1145.0,947.0,872.0,1560.0,988.0,1694.0,820.0,643.0,1437.0,1104.0,2704.0,2399.0,3888.0,15098.0,425.0,85.0,1087.0,569.0,2807.0,2170.0,388.0,1415.0,853.0,467.0,897.0,1000.0,3722.0,660.0,2380.0,730.0,4154.0,3345.0,1560.0,559.0,870.0,1311.0,1119.0,4018.0,834.0,215.0,2440.0,701.0,1164.0,4879.0,2757.0,817.0,1272.0,4166.0,2213.0,2999.0,1629.0,91.0,1028.0,315.0,334.0,152.0,508.0,208.0,796.0,487.0,784.0,2501.0,1078.0,906.0,3396.0,1245.0,1435.0,485.0,3136.0,3038.0,411.0,340.0,1546.0,5154.0,7088.0,5246.0,3034.0,1034.0,2808.0,633.0,675.0,982.0,306.0,1242.0,2298.0,158.0,349.0,1637.0,9233.0
2019031700,2201.0,3683.0,556.0,2678.0,965.0,1597.0,1548.0,2870.0,1445.0,1970.0,2137.0,1238.0,4078.0,1264.0,6577.0,2295.0,833.0,2133.0,440.0,1331.0,966.0,1028.0,2005.0,1097.0,1743.0,987.0,774.0,1589.0,1360.0,2987.0,2563.0,3919.0,11967.0,459.0,81.0,1209.0,510.0,3259.0,2422.0,435.0,1505.0,1001.0,822.0,1215.0,1139.0,4124.0,689.0,2706.0,835.0,4371.0,3398.0,1561.0,556.0,917.0,1899.0,1061.0,4391.0,1039.0,266.0,2612.0,838.0,1323.0,4695.0,3105.0,879.0,1372.0,4153.0,2320.0,3776.0,1918.0,100.0,1129.0,328.0,360.0,195.0,539.0,237.0,575.0,471.0,862.0,2119.0,1727.0,1085.0,3623.0,950.0,717.0,578.0,4013.0,3055.0,523.0,448.0,1844.0,6341.0,7320.0,5504.0,3368.0,1216.0,3103.0,755.0,752.0,1164.0,316.0,1287.0,2704.0,159.0,777.0,1706.0,10319.0
2019031800,2285.0,3648.0,640.0,3227.0,1158.0,1802.0,1464.0,2826.0,1755.0,1806.0,1883.0,1617.0,4674.0,1683.0,8532.0,3127.0,1239.0,2935.0,494.0,1567.0,1108.0,1268.0,1801.0,1484.0,1992.0,1013.0,804.0,1641.0,1467.0,3434.0,3288.0,4499.0,11631.0,522.0,105.0,1574.0,699.0,3165.0,2568.0,466.0,1559.0,1168.0,598.0,1286.0,1294.0,4318.0,811.0,2702.0,853.0,4905.0,3611.0,1620.0,593.0,1211.0,1863.0,1251.0,5094.0,1181.0,389.0,2861.0,932.0,1264.0,5119.0,3917.0,949.0,1450.0,4176.0,3055.0,3365.0,1899.0,134.0,1451.0,432.0,383.0,210.0,668.0,262.0,718.0,547.0,1041.0,2287.0,1827.0,1386.0,3664.0,1087.0,730.0,719.0,5144.0,3015.0,606.0,510.0,1894.0,6431.0,8406.0,6480.0,3730.0,1420.0,3668.0,917.0,821.0,1282.0,353.0,1558.0,3333.0,233.0,731.0,2079.0,8796.0
2019031900,2196.0,3589.0,692.0,2970.0,1187.0,1746.0,1515.0,2890.0,1690.0,1743.0,1689.0,1604.0,4494.0,1681.0,8328.0,2892.0,1125.0,2832.0,485.0,1751.0,1105.0,1310.0,1824.0,1323.0,2038.0,1025.0,826.0,1681.0,1436.0,3439.0,3036.0,4255.0,10740.0,521.0,112.0,1620.0,649.0,3053.0,2362.0,396.0,1571.0,1177.0,633.0,1273.0,1526.0,4369.0,929.0,2551.0,959.0,4944.0,3852.0,1620.0,553.0,1159.0,1580.0,1173.0,5220.0,1154.0,371.0,2872.0,926.0,1401.0,5001.0,3769.0,1042.0,1495.0,4177.0,3057.0,3078.0,1841.0,178.0,1449.0,451.0,453.0,282.0,705.0,497.0,816.0,513.0,1122.0,2202.0,1470.0,1564.0,4405.0,1159.0,850.0,611.0,5784.0,3140.0,688.0,431.0,1843.0,7917.0,8945.0,6493.0,3793.0,1662.0,3658.0,919.0,883.0,1298.0,380.0,1386.0,3248.0,208.0,398.0,1969.0,8682.0
2019032000,2124.0,3693.0,716.0,2490.0,1167.0,1715.0,1569.0,2791.0,1794.0,1746.0,1728.0,1582.0,4486.0,1836.0,8212.0,2817.0,1144.0,2266.0,469.0,1500.0,1150.0,1160.0,1793.0,1220.0,1857.0,1009.0,720.0,1594.0,1475.0,3665.0,3151.0,4316.0,10212.0,549.0,109.0,1579.0,631.0,3102.0,2332.0,420.0,1498.0,1327.0,469.0,1205.0,1276.0,4047.0,865.0,2708.0,917.0,4553.0,3672.0,1694.0,512.0,1078.0,1536.0,1103.0,5075.0,1203.0,343.0,2854.0,917.0,1329.0,4837.0,3803.0,977.0,1373.0,3891.0,3367.0,3240.0,1804.0,152.0,1512.0,381.0,451.0,227.0,665.0,236.0,795.0,559.0,914.0,2347.0,1454.0,1388.0,4073.0,1108.0,863.0,576.0,4896.0,3017.0,667.0,454.0,1895.0,5717.0,7690.0,6652.0,3808.0,1471.0,3572.0,932.0,753.0,1214.0,359.0,1390.0,3401.0,177.0,380.0,1822.0,10374.0
2019032100,2413.0,3746.0,688.0,3530.0,1150.0,1637.0,1563.0,2917.0,1754.0,1858.0,1589.0,1469.0,3975.0,1724.0,7788.0,2791.0,1077.0,2310.0,510.0,1417.0,1004.0,1217.0,1751.0,1196.0,1842.0,947.0,744.0,1527.0,1313.0,3696.0,2875.0,4310.0,9320.0,567.0,99.0,1385.0,672.0,3104.0,2467.0,443.0,1575.0,1141.0,492.0,1164.0,1292.0,4580.0,758.0,2701.0,868.0,4624.0,4088.0,1571.0,545.0,1157.0,1695.0,1091.0,4869.0,1130.0,332.0,2730.0,900.0,1295.0,4497.0,3723.0,1023.0,1466.0,4191.0,3561.0,3173.0,1913.0,139.0,1467.0,362.0,407.0,233.0,679.0,282.0,738.0,532.0,930.0,2814.0,1525.0,1437.0,3956.0,1069.0,793.0,602.0,4716.0,2986.0,591.0,393.0,1940.0,5415.0,7234.0,6256.0,3402.0,1419.0,3496.0,986.0,810.0,1185.0,364.0,1280.0,3109.0,179.0,450.0,1831.0,11434.0
2019032200,1912.0,3789.0,591.0,2823.0,1090.0,1508.0,1355.0,2796.0,1422.0,1779.0,1531.0,1393.0,3923.0,1438.0,7055.0,2283.0,929.0,2141.0,462.0,1247.0,1003.0,1086.0,1777.0,1037.0,1598.0,954.0,715.0,1359.0,1208.0,3194.0,2648.0,4195.0,8708.0,518.0,96.0,1254.0,508.0,2978.0,3980.0,375.0,1479.0,973.0,526.0,995.0,1126.0,4055.0,800.0,2632.0,857.0,4219.0,3440.0,1597.0,459.0,958.0,1627.0,1105.0,4641.0,1055.0,281.0,2448.0,850.0,1135.0,4049.0,3155.0,833.0,1286.0,3772.0,4962.0,2906.0,1660.0,142.0,1269.0,315.0,340.0,225.0,648.0,233.0,650.0,521.0,927.0,2265.0,1276.0,1180.0,5919.0,844.0,702.0,573.0,3955.0,3284.0,539.0,353.0,1756.0,4835.0,6862.0,6002.0,3242.0,1190.0,3308.0,843.0,799.0,1094.0,332.0,1143.0,2534.0,166.0,417.0,1833.0,9493.0
2019032300,1747.0,3298.0,520.0,3535.0,869.0,1364.0,1291.0,2837.0,1284.0,1692.0,1508.0,1171.0,2970.0,1011.0,6018.0,1849.0,848.0,1892.0,408.0,1172.0,836.0,932.0,1442.0,950.0,1720.0,789.0,635.0,1243.0,1002.0,2946.0,2168.0,3674.0,7791.0,482.0,100.0,1044.0,458.0,2711.0,7378.0,351.0,1376.0,833.0,537.0,972.0,950.0,3952.0,730.0,2576.0,824.0,3794.0,3167.0,1274.0,437.0,761.0,1502.0,981.0,4027.0,855.0,208.0,2329.0,777.0,1417.0,3335.0,2986.0,749.0,1320.0,3642.0,2273.0,2643.0,1604.0,99.0,1085.0,317.0,330.0,179.0,557.0,238.0,650.0,495.0,739.0,2010.0,1071.0,955.0,4295.0,753.0,774.0,499.0,3130.0,2730.0,519.0,401.0,1881.0,4831.0,5579.0,5057.0,2953.0,950.0,2684.0,684.0,716.0,1031.0,298.0,1228.0,2066.0,158.0,347.0,1781.0,9070.0
2019032400,1946.0,3722.0,579.0,3995.0,1011.0,1538.0,1620.0,2967.0,1299.0,2165.0,2068.0,1338.0,3654.0,1531.0,6985.0,2195.0,1095.0,2048.0,441.0,1295.0,916.0,1085.0,1916.0,1032.0,1546.0,978.0,705.0,1332.0,1311.0,3287.0,2553.0,4118.0,7688.0,534.0,85.0,1166.0,593.0,3172.0,7661.0,410.0,1478.0,1048.0,482.0,1049.0,1360.0,5229.0,788.0,2877.0,899.0,4193.0,3251.0,1316.0,468.0,842.0,1574.0,1086.0,4380.0,944.0,309.0,2760.0,792.0,1438.0,3542.0,4447.0,885.0,1332.0,4236.0,2889.0,2871.0,1801.0,185.0,1237.0,377.0,290.0,206.0,611.0,252.0,705.0,482.0,842.0,2096.0,1218.0,1136.0,5974.0,952.0,750.0,577.0,4100.0,2878.0,585.0,399.0,1987.0,4978.0,6092.0,6617.0,3250.0,1272.0,3094.0,762.0,874.0,1198.0,290.0,1116.0,2611.0,166.0,400.0,1731.0,10386.0
2019032500,2182.0,3540.0,667.0,3709.0,1162.0,1735.0,1518.0,2766.0,1624.0,1897.0,1873.0,1611.0,4468.0,1809.0,8144.0,2660.0,1176.0,2299.0,496.0,1649.0,983.0,1245.0,1947.0,1333.0,1872.0,1139.0,771.0,1534.0,1573.0,3522.0,3143.0,4541.0,7943.0,532.0,97.0,1481.0,708.0,3038.0,7022.0,426.0,1631.0,1286.0,582.0,1349.0,1363.0,4265.0,904.0,2723.0,969.0,4584.0,3667.0,1589.0,542.0,1129.0,1640.0,1284.0,5276.0,1255.0,306.0,3027.0,886.0,1437.0,4067.0,3660.0,1001.0,1399.0,4300.0,3404.0,3005.0,1888.0,114.0,1509.0,369.0,352.0,270.0,665.0,295.0,798.0,550.0,1002.0,2355.0,1531.0,1435.0,4593.0,1208.0,832.0,671.0,5262.0,3122.0,662.0,429.0,2158.0,4781.0,6711.0,6401.0,3452.0,1521.0,3387.0,886.0,813.0,1129.0,358.0,1416.0,3494.0,211.0,462.0,1987.0,8241.0
2019032600,2187.0,3299.0,691.0,3310.0,1112.0,1680.0,1504.0,2695.0,1678.0,1775.0,1919.0,1491.0,4624.0,1760.0,8216.0,2728.0,1126.0,2247.0,492.0,1965.0,990.0,1260.0,2183.0,1463.0,1869.0,1157.0,742.0,1496.0,1498.0,3526.0,3072.0,4614.0,8742.0,547.0,96.0,1485.0,657.0,4120.0,5752.0,633.0,1502.0,1241.0,611.0,1290.0,1469.0,4003.0,869.0,2653.0,961.0,4588.0,3614.0,1835.0,540.0,1037.0,1526.0,1268.0,5315.0,1309.0,366.0,2998.0,891.0,1485.0,4730.0,3695.0,900.0,3141.0,4293.0,3318.0,2905.0,2283.0,142.0,1511.0,357.0,426.0,316.0,648.0,304.0,830.0,529.0,987.0,2297.0,1540.0,1339.0,4186.0,1138.0,761.0,580.0,5054.0,3955.0,681.0,379.0,1942.0,4786.0,7044.0,6235.0,3878.0,1474.0,4217.0,904.0,815.0,1247.0,343.0,1281.0,3210.0,186.0,431.0,2041.0,7707.0
2019032700,2059.0,3342.0,735.0,3721.0,1055.0,1596.0,1472.0,2539.0,1694.0,1818.0,1651.0,1542.0,4417.0,1685.0,8206.0,2811.0,1073.0,2322.0,574.0,2007.0,1108.0,1268.0,1795.0,1387.0,1941.0,1185.0,712.0,1536.0,1491.0,3661.0,3038.0,4508.0,8341.0,563.0,134.0,1552.0,673.0,3188.0,5098.0,401.0,1615.0,1196.0,504.0,1335.0,1342.0,4012.0,892.0,2861.0,915.0,4652.0,3681.0,2160.0,600.0,1072.0,1519.0,1217.0,5201.0,1196.0,340.0,2897.0,922.0,1339.0,4796.0,3598.0,998.0,1464.0,4542.0,3123.0,2840.0,2121.0,197.0,1418.0,403.0,461.0,250.0,698.0,299.0,778.0,626.0,1021.0,2109.0,1600.0,1428.0,4248.0,1150.0,720.0,677.0,4964.0,3112.0,714.0,396.0,1890.0,4417.0,6826.0,6580.0,3849.0,1483.0,3450.0,831.0,818.0,1238.0,359.0,1311.0,3205.0,234.0,446.0,2189.0,7209.0
2019032800,2077.0,3010.0,716.0,3776.0,1199.0,1672.0,1493.0,2449.0,1421.0,1717.0,1680.0,1545.0,4214.0,1594.0,9072.0,2640.0,1067.0,2364.0,601.0,1744.0,1162.0,1244.0,1808.0,1211.0,1963.0,1154.0,685.0,1472.0,1428.0,3695.0,3307.0,4363.0,8193.0,539.0,125.0,1463.0,597.0,2985.0,4822.0,354.0,1408.0,1192.0,674.0,1294.0,1262.0,3908.0,903.0,2775.0,902.0,4479.0,3557.0,2035.0,638.0,1104.0,1516.0,1182.0,4639.0,1180.0,433.0,3074.0,893.0,1355.0,4370.0,3608.0,977.0,1564.0,3985.0,3537.0,2629.0,2285.0,121.0,1415.0,355.0,501.0,256.0,669.0,322.0,869.0,614.0,1080.0,2148.0,1636.0,1339.0,4197.0,1055.0,726.0,581.0,4974.0,3450.0,664.0,417.0,2066.0,4594.0,6747.0,6656.0,4951.0,1396.0,3400.0,918.0,731.0,1340.0,376.0,3113.0,3179.0,236.0,437.0,2231.0,6861.0
2019032900,1845.0,2993.0,685.0,3282.0,984.0,1328.0,1280.0,2451.0,1298.0,1467.0,1459.0,1326.0,3524.0,1487.0,7460.0,2251.0,906.0,2212.0,453.0,1423.0,1046.0,985.0,1745.0,1022.0,1663.0,939.0,689.0,1299.0,1160.0,3015.0,2825.0,3830.0,6818.0,467.0,87.0,1212.0,612.0,2702.0,4444.0,379.0,1478.0,1024.0,505.0,1042.0,1127.0,3838.0,880.0,2558.0,823.0,4119.0,3403.0,1717.0,524.0,983.0,1502.0,1264.0,4054.0,1001.0,266.0,2650.0,753.0,1312.0,3839.0,2941.0,932.0,2274.0,3736.0,2972.0,2523.0,1817.0,131.0,1219.0,305.0,508.0,222.0,525.0,279.0,610.0,590.0,901.0,2438.0,1178.0,1149.0,4091.0,891.0,665.0,526.0,4145.0,3190.0,578.0,360.0,1893.0,4522.0,6327.0,6689.0,3647.0,1222.0,3276.0,719.0,669.0,1146.0,327.0,1489.0,2502.0,182.0,372.0,2056.0,6732.0
2019033000,1884.0,3102.0,544.0,3228.0,955.0,1266.0,1324.0,2615.0,1139.0,1476.0,1638.0,1082.0,2961.0,1164.0,6159.0,1953.0,831.0,1858.0,429.0,1250.0,910.0,848.0,1648.0,921.0,1403.0,864.0,610.0,1196.0,1122.0,2661.0,2236.0,3492.0,6405.0,433.0,92.0,1017.0,552.0,2608.0,4292.0,325.0,1348.0,739.0,336.0,943.0,906.0,3636.0,692.0,2531.0,682.0,3361.0,3079.0,1365.0,401.0,843.0,1400.0,931.0,3612.0,891.0,213.0,2395.0,732.0,1175.0,3561.0,2719.0,788.0,1258.0,3580.0,3059.0,2321.0,1596.0,101.0,1063.0,279.0,316.0,201.0,475.0,283.0,604.0,459.0,741.0,1841.0,1075.0,864.0,3666.0,751.0,694.0,464.0,2896.0,2856.0,502.0,331.0,2096.0,4178.0,5778.0,4569.0,3104.0,1037.0,2709.0,658.0,804.0,1017.0,296.0,1093.0,2099.0,154.0,321.0,1924.0,7069.0
2019033100,1822.0,3535.0,606.0,3429.0,985.0,1375.0,1568.0,2665.0,1300.0,1933.0,2033.0,1322.0,3314.0,1380.0,6772.0,2059.0,957.0,1913.0,456.0,1355.0,987.0,999.0,1891.0,1083.0,1495.0,891.0,745.0,1472.0,1119.0,2892.0,2521.0,3867.0,8172.0,466.0,97.0,1149.0,506.0,3113.0,4603.0,396.0,1510.0,874.0,470.0,1087.0,1081.0,3653.0,845.0,2697.0,782.0,4131.0,3153.0,1519.0,480.0,1000.0,1588.0,1161.0,4062.0,998.0,289.0,2548.0,746.0,1264.0,3607.0,3169.0,817.0,1300.0,3848.0,2434.0,2612.0,1820.0,108.0,1243.0,274.0,345.0,206.0,490.0,255.0,592.0,482.0,805.0,2492.0,1137.0,1167.0,3939.0,837.0,663.0,537.0,3539.0,3256.0,537.0,460.0,2099.0,4426.0,6493.0,7929.0,3574.0,1183.0,3348.0,759.0,812.0,1062.0,327.0,1295.0,2596.0,165.0,381.0,1882.0,8456.0
2019040100,2127.0,3065.0,665.0,3317.0,1171.0,1591.0,1880.0,2483.0,1601.0,1862.0,1790.0,1586.0,4161.0,1839.0,8210.0,2583.0,1138.0,2252.0,523.0,1802.0,1004.0,1236.0,1883.0,1255.0,1950.0,1113.0,728.0,1834.0,1405.0,3457.0,2972.0,4210.0,11834.0,540.0,90.0,1662.0,686.0,3088.0,4420.0,375.0,1530.0,1167.0,596.0,1188.0,1218.0,4191.0,982.0,2617.0,897.0,4434.0,3260.0,1710.0,589.0,1224.0,1975.0,1286.0,5000.0,1142.0,375.0,2743.0,880.0,1499.0,4145.0,3299.0,1063.0,1517.0,4028.0,3849.0,2738.0,1655.0,126.0,1397.0,363.0,405.0,282.0,752.0,273.0,701.0,630.0,1089.0,2644.0,1449.0,1458.0,4110.0,1129.0,709.0,737.0,4898.0,3143.0,721.0,444.0,2102.0,4117.0,6731.0,5956.0,3705.0,1383.0,3395.0,780.0,772.0,1356.0,374.0,1341.0,3212.0,207.0,431.0,1934.0,7320.0
2019040200,2337.0,3114.0,680.0,3258.0,1176.0,1545.0,1572.0,2521.0,1584.0,1663.0,1714.0,1646.0,3902.0,1797.0,7778.0,2662.0,1220.0,2268.0,530.0,2012.0,1001.0,1287.0,1836.0,1176.0,1921.0,1095.0,719.0,1509.0,1528.0,3668.0,3158.0,4521.0,9048.0,553.0,130.0,2052.0,643.0,3219.0,3574.0,387.0,1566.0,1165.0,545.0,1131.0,1228.0,3948.0,955.0,2663.0,867.0,4228.0,3331.0,1738.0,610.0,1233.0,1959.0,1234.0,6046.0,1103.0,350.0,2938.0,854.0,1378.0,5307.0,3619.0,988.0,1450.0,4060.0,39675.0,2706.0,1713.0,153.0,1434.0,323.0,411.0,229.0,647.0,301.0,608.0,589.0,1050.0,2220.0,1569.0,1500.0,4228.0,1155.0,739.0,647.0,4878.0,3338.0,722.0,409.0,1956.0,4068.0,7752.0,5843.0,3731.0,1459.0,3332.0,868.0,737.0,1213.0,376.0,1314.0,2870.0,192.0,470.0,2010.0,6993.0
2019040300,2248.0,3163.0,682.0,2974.0,1133.0,1654.0,1479.0,2759.0,1434.0,1642.0,1700.0,1477.0,4464.0,1651.0,8118.0,2571.0,1118.0,2158.0,458.0,1834.0,1011.0,1174.0,1856.0,1243.0,1943.0,1092.0,770.0,1398.0,1438.0,3469.0,3056.0,4380.0,8502.0,528.0,141.0,1319.0,765.0,2938.0,3111.0,445.0,1501.0,1332.0,761.0,1160.0,1272.0,3981.0,886.0,2843.0,930.0,4380.0,3438.0,2082.0,571.0,1122.0,1684.0,1171.0,15091.0,1087.0,470.0,2840.0,831.0,1479.0,6041.0,3719.0,964.0,1427.0,4058.0,3073.0,2649.0,1763.0,157.0,1409.0,366.0,404.0,206.0,1205.0,302.0,677.0,548.0,931.0,2159.0,1424.0,1404.0,4459.0,1050.0,774.0,574.0,5062.0,3391.0,741.0,385.0,1961.0,4056.0,8355.0,5918.0,3627.0,1391.0,3233.0,781.0,773.0,1277.0,342.0,1247.0,2958.0,170.0,359.0,1989.0,7150.0
2019040400,2053.0,3072.0,718.0,2777.0,1169.0,1514.0,1525.0,2759.0,1478.0,1598.0,1733.0,1419.0,4317.0,1614.0,7920.0,2533.0,1037.0,2249.0,599.0,1635.0,1083.0,1224.0,1788.0,1270.0,1940.0,1115.0,694.0,1462.0,1469.0,3439.0,3034.0,4267.0,8036.0,518.0,143.0,1424.0,654.0,3048.0,2923.0,421.0,1527.0,1418.0,548.0,1087.0,1211.0,3687.0,915.0,2677.0,940.0,4395.0,3787.0,1753.0,504.0,1158.0,1680.0,1387.0,9049.0,1099.0,373.0,2834.0,814.0,1338.0,4942.0,3640.0,930.0,1379.0,4199.0,3143.0,2492.0,2048.0,134.0,1349.0,319.0,546.0,256.0,672.0,254.0,704.0,519.0,1058.0,2192.0,1432.0,1336.0,3797.0,981.0,798.0,585.0,4948.0,3025.0,704.0,388.0,2037.0,4211.0,7923.0,5905.0,3803.0,1337.0,3360.0,806.0,743.0,1501.0,337.0,1222.0,2972.0,188.0,400.0,1960.0,6900.0
2019040500,1873.0,3257.0,618.0,2951.0,1059.0,1497.0,2090.0,2899.0,1262.0,1597.0,1682.0,1255.0,4235.0,1441.0,7457.0,2235.0,1188.0,2115.0,484.0,1377.0,1014.0,1145.0,1726.0,1090.0,1651.0,1005.0,663.0,1319.0,1433.0,3327.0,2474.0,3968.0,7220.0,538.0,116.0,1361.0,566.0,2819.0,2853.0,373.0,1443.0,1218.0,499.0,1085.0,1177.0,3770.0,828.0,2601.0,1043.0,3990.0,3439.0,1716.0,505.0,1057.0,1487.0,1333.0,5843.0,1031.0,322.0,2523.0,839.0,1444.0,4407.0,3322.0,844.0,1346.0,4081.0,2903.0,2454.0,1750.0,103.0,1184.0,337.0,476.0,174.0,578.0,248.0,626.0,496.0,1009.0,1941.0,1124.0,1110.0,3543.0,853.0,718.0,565.0,3956.0,3073.0,593.0,332.0,1966.0,6352.0,6850.0,5779.0,3652.0,1138.0,3085.0,744.0,721.0,1106.0,304.0,1458.0,2572.0,159.0,382.0,1780.0,6910.0
2019040600,1665.0,3267.0,521.0,2598.0,953.0,1350.0,1337.0,2642.0,1105.0,1627.0,1751.0,1057.0,3114.0,1085.0,6234.0,1829.0,916.0,1697.0,401.0,1198.0,918.0,899.0,1500.0,1025.0,1491.0,895.0,558.0,1249.0,1013.0,2854.0,2142.0,3724.0,6363.0,489.0,93.0,1327.0,492.0,2806.0,2711.0,352.0,1489.0,829.0,474.0,965.0,924.0,3520.0,675.0,2612.0,709.0,3394.0,3101.0,1538.0,453.0,812.0,1447.0,1017.0,4747.0,891.0,249.0,2306.0,807.0,1319.0,3652.0,2695.0,755.0,1275.0,3568.0,2365.0,2486.0,1746.0,96.0,951.0,289.0,366.0,152.0,529.0,211.0,526.0,407.0,756.0,1770.0,987.0,970.0,3246.0,845.0,580.0,448.0,3055.0,3528.0,492.0,336.0,1810.0,4794.0,7208.0,4784.0,3337.0,946.0,2575.0,667.0,695.0,1049.0,332.0,1713.0,2026.0,156.0,373.0,1762.0,7348.0
2019040700,1863.0,3584.0,639.0,2701.0,1014.0,1692.0,1552.0,3105.0,1369.0,2017.0,2212.0,1129.0,3738.0,1449.0,6593.0,2205.0,1049.0,2004.0,476.0,1477.0,1028.0,977.0,1703.0,1160.0,1726.0,1027.0,750.0,1260.0,1146.0,3200.0,2529.0,4027.0,6634.0,503.0,93.0,1094.0,574.0,3140.0,3247.0,403.0,1528.0,984.0,408.0,1163.0,1213.0,4194.0,722.0,2827.0,795.0,3715.0,3153.0,1504.0,484.0,862.0,1580.0,1030.0,6264.0,1016.0,264.0,2779.0,872.0,1410.0,3757.0,2846.0,891.0,1428.0,3875.0,2300.0,2847.0,2051.0,133.0,1135.0,353.0,351.0,181.0,552.0,243.0,626.0,464.0,950.0,1907.0,1175.0,1107.0,3479.0,858.0,676.0,532.0,3983.0,3762.0,1111.0,389.0,1985.0,4362.0,6792.0,5334.0,3774.0,1107.0,3285.0,743.0,781.0,1131.0,337.0,1341.0,2526.0,179.0,380.0,1892.0,7964.0
2019040800,2163.0,3380.0,707.0,2899.0,1198.0,1674.0,1677.0,3087.0,1636.0,1925.0,1943.0,1690.0,4765.0,1918.0,8078.0,2774.0,1295.0,2313.0,622.0,1766.0,1046.0,1368.0,1783.0,1358.0,1991.0,1173.0,773.0,1626.0,1470.0,3698.0,3240.0,4633.0,7966.0,539.0,96.0,1304.0,600.0,3269.0,3185.0,436.0,1633.0,1289.0,564.0,1805.0,1423.0,3872.0,866.0,2922.0,819.0,4346.0,3439.0,1697.0,561.0,1031.0,1825.0,1151.0,5961.0,1192.0,396.0,2864.0,978.0,1573.0,4403.0,3563.0,1020.0,1579.0,4368.0,3063.0,2866.0,1968.0,127.0,1366.0,423.0,481.0,209.0,635.0,287.0,725.0,554.0,1038.0,2519.0,1452.0,1469.0,3458.0,1118.0,746.0,638.0,5198.0,4095.0,962.0,443.0,2091.0,4209.0,9722.0,8718.0,4246.0,1436.0,3634.0,920.0,812.0,1223.0,400.0,1415.0,3239.0,212.0,416.0,2072.0,7801.0
2019040900,2092.0,3304.0,681.0,3068.0,1168.0,1607.0,1632.0,2935.0,1695.0,1734.0,1796.0,1582.0,4510.0,1823.0,8109.0,2764.0,1200.0,2235.0,525.0,1688.0,1001.0,1236.0,1670.0,1260.0,1814.0,1097.0,714.0,1559.0,1459.0,3637.0,2953.0,4499.0,8594.0,554.0,126.0,1354.0,720.0,3165.0,2875.0,425.0,1516.0,1240.0,505.0,1331.0,1373.0,3743.0,919.0,3040.0,955.0,4359.0,3582.0,1629.0,651.0,1062.0,1569.0,1655.0,5419.0,1137.0,371.0,2735.0,889.0,1531.0,4961.0,3678.0,997.0,1421.0,4056.0,2942.0,2841.0,1943.0,141.0,1461.0,404.0,582.0,289.0,648.0,315.0,733.0,502.0,1114.0,2354.0,1511.0,1588.0,3278.0,1068.0,780.0,570.0,5339.0,4160.0,872.0,399.0,2052.0,4177.0,7042.0,6688.0,4109.0,1572.0,3445.0,916.0,786.0,1177.0,327.0,1388.0,2965.0,185.0,412.0,2138.0,7183.0
